file_path,file_type,purpose,generated_by,input_dependencies,last_modified,tracked_by_git,reproducible,notes
data_collection/docs/01_dataset_objectives.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-07-29T09:26:44,True,False,size_bytes=803
data_collection/docs/02_data_collection_plan.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-07-29T09:26:44,True,False,size_bytes=1486
data_collection/docs/03_camera_location_survey.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-07-29T09:26:44,True,False,size_bytes=1036
data_collection/docs/04_recording_scenarios.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-07-29T09:26:44,True,False,size_bytes=865
data_collection/docs/05_data_source_policy.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-07-29T09:26:44,True,False,size_bytes=943
data_collection/docs/06_naming_convention.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-07-29T09:26:44,True,False,size_bytes=823
data_collection/docs/07_labeling_guideline.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-08-02T12:13:18,True,False,size_bytes=1798
data_collection/docs/08_dataset_split_policy.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-08-02T12:13:18,True,False,size_bytes=1401
data_collection/docs/09_eda_plan.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-07-29T09:26:44,True,False,size_bytes=921
data_collection/docs/10_quality_control_checklist.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-07-29T09:26:44,True,False,size_bytes=892
data_collection/docs/11_privacy_and_copyright.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-07-29T09:26:44,True,False,size_bytes=758
data_collection/docs/12_dataset_versioning.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-07-29T09:26:44,True,False,size_bytes=863
data_collection/docs/13_daily_reporting_template.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-07-29T09:26:44,True,False,size_bytes=795
data_collection/docs/14_online_data_search_plan.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-07-29T11:03:40,True,False,size_bytes=1381
data_collection/docs/15_video_acceptance_standard.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-07-29T11:03:40,True,False,size_bytes=1646
data_collection/docs/16_online_source_review_process.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-07-29T11:03:40,True,False,size_bytes=953
data_collection/docs/17_video_processing_pipeline.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-07-29T11:03:40,True,False,size_bytes=1026
data_collection/docs/18_frame_extraction_policy.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-07-29T11:03:40,True,False,size_bytes=963
data_collection/docs/19_online_dataset_report.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-07-29T11:03:40,True,False,size_bytes=1396
data_collection/docs/21_external_dataset_eda_methodology.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-08-02T12:17:26,True,False,size_bytes=2066
data_collection/docs/22_dataset_usage_policy.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-08-02T12:17:26,True,False,size_bytes=1112
data_collection/docs/23_dataset_comparison_for_research.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-08-01T15:28:47,True,False,size_bytes=1635
data_collection/docs/24_cross_test_scene_metadata_review.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-08-01T15:29:48,True,False,size_bytes=2591
data_collection/docs/25_eda_distribution_quality_split.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-08-02T12:13:18,True,False,size_bytes=2668
data_collection/docs/26_supervisor_feedback_corrections.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-08-02T12:13:18,True,False,size_bytes=1319
data_collection/tests/test_annotation_validation.py,SOURCE_CODE,Executable or test source,MANUAL_SOURCE,NOT_DECLARED,2026-08-02T12:11:52,True,True,size_bytes=1500
data_collection/tests/test_class_mapping.py,SOURCE_CODE,Executable or test source,MANUAL_SOURCE,NOT_DECLARED,2026-08-02T12:11:52,True,True,size_bytes=1972
data_collection/tests/test_eda_audits.py,SOURCE_CODE,Executable or test source,MANUAL_SOURCE,NOT_DECLARED,2026-08-02T12:11:58,True,True,size_bytes=4577
data_collection/tests/test_external_dataset_discovery.py,SOURCE_CODE,Executable or test source,MANUAL_SOURCE,NOT_DECLARED,2026-07-31T10:58:01,True,True,size_bytes=1003
data_collection/tests/test_independent_audit.py,SOURCE_CODE,Executable or test source,MANUAL_SOURCE,NOT_DECLARED,2026-08-02T12:43:54,False,True,size_bytes=2428
data_collection/tests/test_no_fake_statistics.py,SOURCE_CODE,Executable or test source,MANUAL_SOURCE,NOT_DECLARED,2026-08-01T15:41:01,True,True,size_bytes=2942
data_collection/tests/test_online_pipeline.py,SOURCE_CODE,Executable or test source,MANUAL_SOURCE,NOT_DECLARED,2026-07-29T11:07:12,True,True,size_bytes=2036
data_collection/tests/test_repository_handoff.py,SOURCE_CODE,Executable or test source,MANUAL_SOURCE,NOT_DECLARED,2026-08-02T12:18:40,True,True,size_bytes=3881
data_collection/tests/test_sequence_split.py,SOURCE_CODE,Executable or test source,MANUAL_SOURCE,NOT_DECLARED,2026-08-02T12:11:52,True,True,size_bytes=6502
data_collection/metadata/images.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-07-29T11:50:07,True,True,size_bytes=20411
data_collection/metadata/labels.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-07-29T09:27:49,True,True,size_bytes=140
data_collection/metadata/sessions.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-07-29T09:27:49,True,True,size_bytes=200
data_collection/metadata/videos.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-07-29T09:27:49,True,True,size_bytes=132
data_collection/planning/camera_location_survey.csv,TABLE,"Metadata, plan, or generated report",NO_GENERATOR_FOUND,NOT_DECLARED,2026-07-29T09:27:49,True,False,size_bytes=3378
data_collection/planning/data_collection_master_plan.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-07-29T09:27:49,True,True,size_bytes=3792
data_collection/planning/data_source_registry.csv,TABLE,"Metadata, plan, or generated report",NO_GENERATOR_FOUND,NOT_DECLARED,2026-07-29T09:27:49,True,False,size_bytes=1796
data_collection/planning/dataset_condition_gap.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-07-29T11:02:47,True,True,size_bytes=2958
data_collection/planning/dataset_progress_tracker.csv,TABLE,"Metadata, plan, or generated report",NO_GENERATOR_FOUND,NOT_DECLARED,2026-07-29T09:27:49,True,False,size_bytes=479
data_collection/planning/evidence_registry.csv,TABLE,"Metadata, plan, or generated report",NO_GENERATOR_FOUND,NOT_DECLARED,2026-07-29T09:27:49,True,False,size_bytes=157
data_collection/planning/labeling_progress.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-07-29T09:27:49,True,True,size_bytes=152
data_collection/planning/online_image_metadata.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-07-29T11:48:47,True,True,size_bytes=45933
data_collection/planning/online_search_queries.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-07-29T11:02:47,True,True,size_bytes=2606
data_collection/planning/online_source_candidates.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-07-31T10:22:49,True,True,size_bytes=9199
data_collection/planning/quality_issue_log.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-07-29T09:27:49,True,True,size_bytes=152
data_collection/planning/recording_scenario_checklist.csv,TABLE,"Metadata, plan, or generated report",NO_GENERATOR_FOUND,NOT_DECLARED,2026-07-29T09:28:43,True,False,size_bytes=4247
data_collection/planning/recording_schedule.csv,TABLE,"Metadata, plan, or generated report",NO_GENERATOR_FOUND,NOT_DECLARED,2026-07-29T09:27:49,True,False,size_bytes=275
data_collection/planning/rejected_sources.csv,TABLE,"Metadata, plan, or generated report",NO_GENERATOR_FOUND,NOT_DECLARED,2026-07-29T12:18:58,True,False,size_bytes=925
data_collection/planning/video_download_queue.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-07-31T10:22:49,True,True,size_bytes=5404
data_collection/planning/video_quality_review.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-07-29T11:02:47,True,True,size_bytes=481
